0	18.381		0.0
1	16.3788		0.0
2	15.6545		0.0
3	15.1057		0.0
4	14.5229		0.0
5	14.0514		0.0
6	13.2514		0.0
7	12.8774		0.0
8	12.4694		0.0
9	11.9345		0.0
10	11.5946		0.0
11	11.2597		0.0
12	11.0555		0.0
13	10.7313		0.0
14	10.4578		0.0
15	10.2637		0.0
16	10.0219		0.0
17	9.78944		0.0
18	9.76162		0.0
19	9.51813		0.0
20	9.27727		0.0
21	9.17405		0.0
22	8.98528		0.0
23	8.77351		0.0
24	8.58774		0.0
25	8.56573		0.0
26	8.45454		0.0
27	8.33145		0.0
28	8.13282		0.0
29	8.09177		0.0
30	8.01802		0.0
31	7.9258		0.0
32	7.91208		0.0
33	7.76717		0.0
34	7.65696		0.0
35	7.64324		0.0
36	7.59486		0.0
37	7.45462		0.0
38	7.43082		0.0
39	7.43513		0.0
40	7.31526		0.0
41	7.28362		0.0
42	7.12557		0.0
43	7.07739		0.0
44	7.03734		0.0
45	6.95135		0.0
46	6.83858		0.0
47	6.89414		0.0
48	6.85521		0.0
49	6.78918		0.0
50	6.86145		0.0
51	6.7239		0.0
52	6.65246		0.0
53	6.61709		0.0
54	6.69707		0.0
55	6.65955		0.0
56	6.62775		0.0
57	6.52231		0.0
58	6.53134		0.0
59	6.51297		0.0
60	6.47624		0.0
61	6.49527		0.0
62	6.46157		0.0
63	6.45693		0.0
64	6.46822		0.0
65	6.43822		0.0
66	6.3848		0.0
67	6.26602		0.0
68	6.34189		0.0
69	6.38722		0.0
70	6.45588		0.0
71	6.28983		0.0
72	6.22564		0.0
73	6.21679		0.0
74	6.1734		0.0
75	6.21239		0.0
76	6.15673		0.0
77	6.08136		0.0
78	6.03415		0.0
79	6.09406		0.0
80	5.99494		0.0
81	6.09036		0.0
82	5.86405		0.0
83	5.96023		0.0
84	5.77935		0.0
85	5.81549		0.0
86	5.81554		0.0
87	5.70415		0.0
88	5.69863		0.0
89	5.71207		0.0
90	5.55208		0.0
91	5.64056		0.0
92	5.6552		0.0
93	5.64484		0.0
94	5.48136		0.0
95	5.62009		0.0
96	5.61981		0.0
97	5.51011		0.0
98	5.53406		0.0
99	5.53481		0.0
100	5.44742		0.0
101	5.43631		0.0
102	5.45757		0.0
103	5.49778		0.0
104	5.48951		0.0
105	5.54696		0.0
106	5.43532		0.0
107	5.53173		0.0
108	5.39888		0.0
109	5.48293		0.0
110	5.50147		0.0
111	5.39795		0.0
112	5.43128		0.0
113	5.31048		0.0
114	5.34147		0.0
115	5.38299		0.0
116	5.26907		0.0
117	5.35698		0.0
118	5.35264		0.0
119	5.40975		0.0
120	5.32059		0.0
121	5.34476		0.0
122	5.39446		0.0
123	5.27582		0.0
124	5.6166		0.0
125	5.28407		0.0
126	5.31627		0.0
127	5.43978		0.0
128	5.35537		0.0
129	5.49333		0.0
130	5.46377		0.0
131	5.32538		0.0
132	5.36103		0.0
133	5.48489		0.0
134	5.40315		0.0
135	5.31044		0.0
136	5.52466		0.0
137	5.41598		0.0
138	5.33994		0.0
139	5.42926		0.0
140	5.43268		0.0
141	5.28188		0.0
142	5.27277		0.0
143	5.49399		0.0
144	5.51729		0.0
145	5.43842		0.0
146	5.38441		0.0
147	5.47429		0.0
148	5.4825		0.0
149	5.36977		0.0
150	5.41537		0.0
151	5.30494		0.0
152	5.32679		0.0
153	5.31241		0.0
154	5.39337		0.0
155	5.25954		0.0
156	5.3142		0.0
157	5.24252		0.0
158	5.38067		0.0
159	5.38611		0.0
160	5.33133		0.0
161	5.33021		0.0
162	5.36197		0.0
163	5.4599		0.0
164	5.51334		0.0
165	5.33097		0.0
166	5.39077		0.0
167	5.34065		0.0
168	5.23036		0.0
169	5.30293		0.0
170	5.28159		0.0
171	5.35625		0.0
172	5.24701		0.0
173	5.21984		0.0
174	5.28875		0.0
175	5.26422		0.0
176	5.23151		0.0
177	5.31264		0.0
178	5.30916		0.0
179	5.20448		0.0
180	5.40782		0.0
181	5.24772		0.0
182	5.2671		0.0
183	5.32189		0.0
184	5.17807		0.0
185	5.47866		0.0
186	5.548		0.0
187	5.59381		0.0
188	5.35487		0.0
189	5.25125		0.0
190	5.48071		0.0
191	5.42587		0.0
192	5.44041		0.0
193	5.47976		0.0
194	5.42022		0.0
195	5.47231		0.0
196	5.41747		0.0
197	5.35359		0.0
198	5.2639		0.0
199	5.49005		0.0
200	5.36307		0.0
201	5.56604		0.0
202	5.44192		0.0
203	5.50353		0.0
204	5.54023		0.0
205	5.44618		0.0
206	5.39637		0.0
207	5.53392		0.0
208	5.53204		0.0
209	5.44707		0.0
210	5.57781		0.0
211	5.55715		0.0
212	5.8125		0.0
213	5.50627		0.0
214	5.5319		0.0
215	5.62941		0.0
216	5.57468		0.0
217	5.70528		0.0
218	5.55947		0.0
219	5.46196		0.0
220	5.52503		0.0
221	5.59371		0.0
222	5.60454		0.0
223	5.5645		0.0
224	5.69479		0.0
225	5.53137		0.0
226	5.48478		0.0
227	5.60071		0.0
228	5.56398		0.0
229	5.53642		0.0
230	5.56204		0.0
231	5.62309		0.0
232	5.47686		0.0
233	5.61474		0.0
234	5.49687		0.0
235	5.57135		0.0
236	5.53906		0.0
237	5.52807		0.0
238	5.52657		0.0
239	5.64891		0.0
240	5.6138		0.0
241	5.70956		0.0
242	5.5754		0.0
243	5.6605		0.0
244	5.76485		0.0
245	5.72595		0.0
246	5.72843		0.0
247	5.81241		0.0
248	5.74803		0.0
249	5.74931		0.0
250	5.79865		0.0
251	5.83107		0.0
252	5.83834		0.0
253	5.64613		0.0
254	5.96594		0.0
255	5.85333		0.0
256	5.89647		0.0
257	5.87012		0.0
258	5.82076		0.0
259	5.93296		0.0
260	5.85036		0.0
261	5.91566		0.0
262	5.8664		0.0
263	5.86793		0.0
264	5.66414		0.0
265	5.77405		0.0
266	5.87912		0.0
267	5.87178		0.0
268	5.88997		0.0
269	5.92895		0.0
270	5.86388		0.0
271	5.99938		0.0
272	5.88661		0.0
273	5.97806		0.0
274	5.84253		0.0
275	5.9165		0.0
276	5.97682		0.0
277	5.95284		0.0
278	5.96941		0.0
279	6.09768		0.0
280	5.97502		0.0
281	6.02793		0.0
282	6.0424		0.0
283	6.07259		0.0
284	6.19232		0.0
285	6.42633		0.0
286	6.2779		0.0
287	6.27955		0.0
288	6.2689		0.0
289	6.20854		0.0
290	6.15236		0.0
291	6.23855		0.0
292	6.28363		0.0
293	6.4542		0.0
294	6.27068		0.0
295	6.26198		0.0
296	6.44553		0.0
297	6.42066		0.0
298	6.20141		0.0
299	6.23566		0.0
300	6.36575		0.0
301	6.4585		0.0
302	6.36343		0.0
303	6.37766		0.0
304	6.42453		0.0
305	6.3566		0.0
306	6.40705		0.0
307	6.23541		0.0
308	6.269		0.0
309	6.31917		0.0
310	6.45013		0.0
311	6.43566		0.0
312	6.41678		0.0
313	6.48638		0.0
314	6.45085		0.0
315	6.46274		0.0
316	6.54134		0.0
317	6.56816		0.0
318	6.4706		0.0
319	6.58626		0.0
320	6.55782		0.0
321	6.61786		0.0
322	6.66812		0.0
323	6.72396		0.0
324	6.67671		0.0
325	6.77101		0.0
326	6.71935		0.0
327	6.88717		0.0
328	6.8358		0.0
329	6.79025		0.0
330	6.97532		0.0
331	6.88521		0.0
332	6.78423		0.0
333	6.9243		0.0
334	6.78233		0.0
335	6.7966		0.0
336	6.90318		0.0
337	7.04905		0.0
338	6.99447		0.0
339	6.90994		0.0
340	6.95101		0.0
341	6.94935		0.0
342	6.94026		0.0
343	7.05238		0.0
344	7.02789		0.0
345	6.89964		0.0
346	7.04353		0.0
347	7.00615		0.0
348	7.13314		0.0
349	6.96219		0.0
350	7.17517		0.0
351	7.13824		0.0
352	7.21699		0.0
353	7.31597		0.0
354	7.20136		0.0
355	7.2617		0.0
356	7.2971		0.0
357	7.34906		0.0
358	7.51026		0.0
359	7.56946		0.0
360	7.63675		0.0
361	7.71221		0.0
362	7.57624		0.0
363	7.74501		0.0
364	7.84296		0.0
365	7.78259		0.0
366	7.99318		0.0
367	7.86463		0.0
368	8.02545		0.0
369	7.87574		0.0
370	7.96244		0.0
371	7.99273		0.0
372	8.1273		0.0
373	7.9209		0.0
374	8.12001		0.0
375	8.14717		0.0
376	8.05927		0.0
377	8.07963		0.0
378	8.18256		0.0
379	8.18606		0.0
380	8.19473		0.0
381	8.21446		0.0
382	8.2927		0.0
383	8.40004		0.0
384	8.25827		0.0
385	8.26722		0.0
386	8.37591		0.0
387	8.33072		0.0
388	8.40654		0.0
389	8.45673		0.0
390	8.57328		0.0
391	8.33794		0.0
392	8.46297		0.0
393	8.42412		0.0
394	8.48729		0.0
395	8.46595		0.0
396	8.59208		0.0
397	8.4089		0.0
398	8.40934		0.0
399	8.52441		0.0
400	8.53896		0.0
401	8.60095		0.0
402	8.63016		0.0
403	8.49418		0.0
404	8.64055		0.0
405	8.56151		0.0
406	8.5806		0.0
407	8.73789		0.0
408	8.63328		0.0
409	8.47146		0.0
410	8.7552		0.0
411	8.62475		0.0
412	8.7914		0.0
413	8.59874		0.0
414	8.6918		0.0
415	8.82833		0.0
416	8.86909		0.0
417	8.80324		0.0
418	8.74271		0.0
419	8.86492		0.0
420	8.79138		0.0
421	8.94339		0.0
422	8.87496		0.0
423	8.73596		0.0
424	8.88906		0.0
425	8.7905		0.0
426	8.98099		0.0
427	9.004		0.0
428	9.07847		0.0
429	9.00737		0.0
430	9.1067		0.0
431	9.13135		0.0
432	9.06742		0.0
433	9.16443		0.0
434	9.18223		0.0
435	9.2223		0.0
436	9.229		0.0
437	9.3083		0.0
438	9.28884		0.0
439	9.29968		0.0
440	9.21757		0.0
441	9.14288		0.0
442	9.37803		0.0
443	9.26288		0.0
444	9.43082		0.0
445	9.45688		0.0
446	9.43865		0.0
447	9.47752		0.0
448	9.55321		0.0
449	9.47938		0.0
450	9.45353		0.0
451	9.49973		0.0
452	9.49815		0.0
453	9.5833		0.0
454	9.63561		0.0
455	9.69932		0.0
456	9.58871		0.0
457	9.72337		0.0
458	9.83811		0.0
459	9.78956		0.0
460	9.81393		0.0
461	9.7792		0.0
462	9.68722		0.0
463	9.80345		0.0
464	9.92198		0.0
465	9.90652		0.0
466	9.93161		0.0
467	9.92749		0.0
468	9.88714		0.0
469	10.0919		0.0
470	10.0871		0.0
471	9.96234		0.0
472	10.1779		0.0
473	9.95049		0.0
474	10.2173		0.0
475	10.1338		0.0
476	10.0726		0.0
477	10.1683		0.0
478	10.2751		0.0
479	10.1825		0.0
480	10.3391		0.0
481	10.2798		0.0
482	10.2964		0.0
483	10.4589		0.0
484	10.4467		0.0
485	10.5943		0.0
486	10.507		0.0
487	10.6095		0.0
488	10.5639		0.0
489	10.6046		0.0
490	10.7349		0.0
491	10.8597		0.0
492	10.8698		0.0
493	10.8264		0.0
494	10.7967		0.0
495	10.9909		0.0
496	11.0555		0.0
497	11.1318		0.0
498	11.2485		0.0
499	11.4495		0.0
500	11.1982		0.0
501	11.3396		0.0
502	11.3796		0.0
503	11.602		0.0
504	11.7651		0.0
505	11.9556		0.0
506	11.9749		0.0
507	12.0455		0.0
508	12.2863		0.0
509	12.4038		0.0
510	12.0995		0.0
511	12.4578		0.0
512	12.5508		0.0
513	12.4751		0.0
514	12.6355		0.0
515	12.7235		0.0
516	12.5498		0.0
517	12.5062		0.0
518	12.7055		0.0
519	12.6946		0.0
520	12.6714		0.0
521	12.6878		0.0
522	12.6383		0.0
523	12.7602		0.0
524	12.7569		0.0
525	12.8027		0.0
526	12.7994		0.0
527	12.7357		0.0
528	12.8692		0.0
529	12.8193		0.0
530	12.7612		0.0
531	12.7638		0.0
532	12.8691		0.0
533	12.9597		0.0
534	12.9659		0.0
535	12.9911		0.0
536	13.0006		0.0
537	13.0015		0.0
538	12.9967		0.0
539	13.0897		0.0
540	13.0661		0.0
541	13.1032		0.0
542	13.1007		0.0
543	13.2842		0.0
544	13.1998		0.0
545	13.1872		0.0
546	13.1265		0.0
547	13.2762		0.0
548	13.2812		0.0
549	13.3073		0.0
550	13.374		0.0
551	13.398		0.0
552	13.4398		0.0
553	13.6118		0.0
554	13.5592		0.0
555	13.5488		0.0
556	13.7344		0.0
557	13.7448		0.0
558	13.8845		0.0
559	13.8952		0.0
560	13.8719		0.0
561	14.0393		0.0
562	13.9758		0.0
563	13.8764		0.0
564	14.0803		0.0
565	14.1046		0.0
566	13.9911		0.0
567	14.1292		0.0
568	14.1928		0.0
569	14.1049		0.0
570	14.1487		0.0
571	14.2852		0.0
572	14.2529		0.0
573	14.4639		0.0
574	14.2502		0.0
575	14.3546		0.0
576	14.3286		0.0
577	14.4037		0.0
578	14.4223		0.0
579	14.3964		0.0
580	14.4166		0.0
581	14.5744		0.0
582	14.475		0.0
583	14.1968		0.0
584	14.4754		0.0
585	14.4552		0.0
586	14.5684		0.0
587	14.614		0.0
588	14.6996		0.0
589	14.7553		0.0
590	14.7545		0.0
591	14.7186		0.0
592	14.9093		0.0
593	14.7559		0.0
594	14.9162		0.0
595	14.8488		0.0
596	15.0487		0.0
597	15.2052		0.0
598	15.192		0.0
599	15.2598		0.0
600	15.3513		0.0
601	15.4158		0.0
602	15.3079		0.0
603	15.3757		0.0
604	15.5514		0.0
605	15.5331		0.0
606	15.4993		0.0
607	15.7122		0.0
608	15.6849		0.0
609	15.7783		0.0
610	15.9125		0.0
611	15.8496		0.0
612	15.9644		0.0
613	15.9853		0.0
614	16.0293		0.0
615	15.9647		0.0
616	16.1634		0.0
617	16.118		0.0
618	16.0231		0.0
619	16.3401		0.0
620	16.1057		0.0
621	16.137		0.0
622	16.2436		0.0
623	16.3221		0.0
624	16.226		0.0
625	16.2848		0.0
626	16.4981		0.0
627	16.3196		0.0
628	16.4037		0.0
629	16.4099		0.0
630	16.5625		0.0
631	16.4817		0.0
632	16.5365		0.0
633	16.6266		0.0
634	16.7354		0.0
635	16.667		0.0
636	16.5926		0.0
637	16.6234		0.0
638	16.7313		0.0
639	16.8342		0.0
640	16.7366		0.0
641	16.7724		0.0
642	16.9127		0.0
643	16.8543		0.0
644	17.0036		0.0
645	16.8207		0.0
646	16.9572		0.0
647	17.001		0.0
648	16.938		0.0
649	16.9861		0.0
650	17.0249		0.0
651	16.9957		0.0
652	17.1023		0.0
653	17.0139		0.0
654	16.9396		0.0
655	17.09		0.0
656	17.1052		0.0
657	17.1514		0.0
658	17.1352		0.0
659	17.0197		0.0
660	17.2864		0.0
661	17.2608		0.0
662	17.3383		0.0
663	17.2295		0.0
664	17.4388		0.0
665	17.5386		0.0
666	17.3348		0.0
667	17.352		0.0
668	17.5921		0.0
669	17.4358		0.0
670	17.5381		0.0
671	17.5126		0.0
672	17.5663		0.0
673	17.6106		0.0
674	17.5991		0.0
675	17.6223		0.0
676	17.6682		0.0
677	17.7274		0.0
678	17.7388		0.0
679	17.7237		0.0
680	17.9617		0.0
681	17.8917		0.0
682	17.8123		0.0
683	17.9921		0.0
684	17.9525		0.0
685	17.8292		0.0
686	17.8915		0.0
687	17.9243		0.0
688	17.9227		0.0
689	17.9765		0.0
690	18.0329		0.0
691	17.9957		0.0
692	18.0511		0.0
693	17.9538		0.0
694	18.0958		0.0
695	18.1381		0.0
696	18.1433		0.0
697	18.2347		0.0
698	18.2331		0.0
699	18.4058		0.0
700	18.3579		0.0
701	18.3999		0.0
702	18.4816		0.0
703	18.545		0.0
704	18.6797		0.0
705	18.6581		0.0
706	18.7227		0.0
707	18.8221		0.0
708	18.8913		0.0
709	18.9863		0.0
710	19.0303		0.0
711	19.0007		0.0
712	19.0804		0.0
713	19.1277		0.0
714	19.2028		0.0
715	19.2394		0.0
716	19.2217		0.0
717	19.3712		0.0
718	19.5074		0.0
719	19.4866		0.0
720	19.4952		0.0
721	19.6098		0.0
722	19.5744		0.0
723	19.7847		0.0
724	19.6481		0.0
725	19.5972		0.0
726	19.7503		0.0
727	19.8903		0.0
728	19.9411		0.0
729	19.9916		0.0
730	20.187		0.0
731	20.1086		0.0
732	20.2748		0.0
733	20.3036		0.0
734	20.5062		0.0
735	20.5467		0.0
736	20.6098		0.0
737	20.5446		0.0
738	20.5862		0.0
739	20.7754		0.0
740	20.4887		0.0
741	20.8655		0.0
742	20.8845		0.0
743	21.0586		0.0
744	20.8716		0.0
745	20.8196		0.0
746	20.7872		0.0
747	20.7679		0.0
748	20.8766		0.0
749	20.8905		0.0
750	21.0373		0.0
751	21.1336		0.0
752	21.0433		0.0
753	21.209		0.0
754	21.1488		0.0
755	21.3203		0.0
756	21.2842		0.0
757	21.3596		0.0
758	21.4208		0.0
759	21.5579		0.0
760	21.5055		0.0
761	21.5842		0.0
762	21.5607		0.0
763	21.6616		0.0
764	21.7266		0.0
765	21.7647		0.0
766	21.8197		0.0
767	21.9539		0.0
768	21.9211		0.0
769	21.9004		0.0
770	21.9685		0.0
771	21.998		0.0
772	22.109		0.0
773	22.2558		0.0
774	22.1904		0.0
775	22.1519		0.0
776	22.2393		0.0
777	22.3763		0.0
778	22.4647		0.0
779	22.5407		0.0
780	22.528		0.0
781	22.5959		0.0
782	22.5882		0.0
783	22.7129		0.0
784	22.797		0.0
785	22.8923		0.0
786	22.8413		0.0
787	22.9022		0.0
788	22.7938		0.0
789	22.8287		0.0
790	22.838		0.0
